,구분,질문,답변
110,팁,부동산 경매에서 2차례 유찰되었다가 3차에서 낙찰이 되었더라구요. 그런데 같은 물건으로 다시 4차 경매가 열린다고 하는데 어떤 상황인 건가요?,"안녕하세요. 유창효 공인중개사입니다.낙찰이 되어도 실제 낙찰가가 대금납부를 하여야지만 완료가 되게 됩니다. 즉, 낙찰이 되어도 법원 매각허가결정이 떨어지고 최고가매수인이 잔금납부를 하여야지 끝이 나게 됩니다, 쉽게 최초 입찰시 지급한 보증금을 포기하고 해당 낙찰을 포기한것으로 이해할수 있습니다."
111,팁,"이번에 세법이 개정될 때, 양도세도 개정될 지 알았는데 그대로라고 하더라구요. 그전부터 여러번 개정됐었던 부동산 관련 양도세 규정은 현재 어떻게되나요? 매번 헷갈려서 여쭤봅니다~","안녕하세요. 자성세무회계 김성은 세무사입니다.양도소득세는 매년 개정되며, 그 내용도 다양하기 때문에 어떤 내용의 개정규정을 문의하시는 건지 구체적으로 말씀해주셔야 의미있는 답변이 가능합니다.제 답변이 도움이 되셨으면 좋겠습니다.감사합니다."
112,팁,밭을 매도했어요. 세금을 내야한다는데 언제까지 내야하는건지요? 늦게 내었을때 또는 안내었을때 세무서에서 알고 무슨 조치 때리나여?,"안녕하세요. 황호균 세무사입니다.양도소득세의 경우 양도일이 속하는 달의 말일로부터 2개월 이내 신고접수해주셔야 합니다.따라서 7월 양도하였다면 9월 말일까지 신고를 진행해주셔야 하는 것입니다.2번 질문의 경우 세금신고를 진행하였는지, 진행하지 않았는지에 따라 답변이 달라질 것입니다.신고는 진행하였으나 납부만 진행하지 않은 경우 미납기간에 2.2/10000의 이자를 가산하여 납부해주셔야 합니다.반면 신고를 진행하지 않은 경우 무신고가산세 20%와 미납기간에 대한 이자를 추가납부하게 될 것입니다."
113,팁,부동산물권적 청구권 관련하여 철거청구가 아닌 퇴거청구는 어떤 경우에 할 수 있나요?예를 들어갑의 토지에 을이 무단으로 축조한 건물을 병에게 임대한 경우갑은 병에게 철거 청구가 가능하다고 들었습니다.처음엔 퇴거청구가 가능하다고 생각했는데 아니었죠.그렇다면 퇴거청구는 언제 가능할지 질문드립니다.,안녕하세요. 김영관 공인중개사입니다.퇴거요청은 임대차목적물의 임대목적과 다르게 사용하거나 임대료 미납등의 사유로 가능합니다.
114,팁,"부동산 이중매매 103조 무효 관련하여 제2 매수인이 매도인에게 돈 환급 못받는 경우 관련 질문드립니다.1. 매도인은 아무 것도 할 수 없음2. 제1매수인은 매도인을 대위해서 말소청구 or 매도인에게 소유권이전등기 청구 후 등기 취득 가능3. 여기서 질문드리면 제2매수인은 등기도 제1매수인에게 빼앗기고,n억도 이미 매도인에게 준 경우 n억도 환급 못 받는 것인가요?-추가내용매도인은 103조를 저질러 놓고 등기는 제1매수인에게 돌려주고, n억은 제2매수인에게 받아서 꿀꺽한 셈이 되는 것 같아서 질문드립니다.103조는 무효여서 반환청구가 안 되면 제2매수인은 매도인에게 돈을 돌려 달라고 할 수 없을 것 같아서요.매도인과 제2매수인이 서로 적극가담해서 벌인 이중매매이므로 제2매수인만 벌 받는 것 같아서 불공평해 보여서요.",안녕하세요. 유창효 공인중개사입니다.우선 형법상 문제에 대해서는 전문가가 아니기에 답변드리기 어렵습니다.이중매매에서 반사회적 법률행위 103조에 해당하여 계약이 무효가 되는 경우는 제2매수인의 적극가담이라는 단서가 붙습니다. 여기서 적극가담으리나 다른 사람에게 매매 목적물이 매도된것을 아는거 뿐아니라 이사실일 알고도 매도를 요청하여 매매계약에 이르게 한 정도를 말하므로 이 103조가 적용되는 이중매매였다면 제2매수인의 책임역시 적지 않기에 불공평하다 말하기는 어렵습니다.
115,팁,"주택, 아파트 등 부동산 매매시 가계약금을 걸고, 진행이 되는데 이때 가계약금은 어떤 법적의미를 가지나요? 구속력이 얼마나되는지 궁금합니다.",안녕하세요. 김진우 변호사입니다.질문주신 사항에 대해 아래와 같이 답변드리오니 문제해결에 참고하시기 바랍니다.가계약금은 계약의 증거이면서 일방이 위약하는경우를 대비한 위약벌입니다. 법원은 부동산 매매에 관한 가계약서 작성 당시 매매목적물과 매매대금 등이 특정되고 중도금 지급방법에 관한 합의가 있었다면 그 가계약서에 잔금 지급시기가 기재되지 않았고 후에 정식계약서가 작성되지 않았다 하더라도 매매계약은 성립했다”고 판결했습니다.(대법원 2006.11.24. 선고 2005다39594 판결)따라서 가계약금 수수후 계약파기시 가계약금 몰추 또는 두배 반환등 제재가 있습니다.이상 답변드립니다. 답변이 도움이 되셨다면 '추천' 부탁드립니다.
116,팁,전세 2년계약후 갱신청구권써서 5프로 금액올려주고 다시 2년계약하고4년만기 3개월 앞두고있습니다집주인께서 집을 매매하실생각에 집을 내놓았다고 한상황인데궁금한점은 저희가 갱신청구권을 한번사용한 상태이고매수자가 6개월전에 매매하여 소유권등기를 하지 않았기 때문에 명도를 요구할 수없다라고 들었는데3개월만기시점을 앞둔  지금1 .집주인 은 세입자 저희를 전세끼고 매매하여 승계하할순있지만그냥 매매도 가능한가요?2. 시간이 지나 2달밖에 안남았으면 그냥 저희가 자동갱신된다고 보면되나요?,"안녕하세요. 유창효 공인중개사입니다.1. 해당 주택의 매매여부와는 임대차 계약과는 크게 상관없습니다, 현재 소유자인 임대인과 재계약따라 승계여부가 결정되게 되며, 매매는 어떠한 식이든 가능합니다.2. 일단 임대인에게 재계약에 대한 통보가 만기 2개월전까지 없다면 묵시적 갱신이 성립될 여지가 있지만, 질문에서 임대인이 매매를 이유로 재계약을 거절한 것이라면 묵시적 갱신은 성립되지 않습니다."
117,팁,아파트 부부공동 명의중 입니다 아내 명의로할려고 생각중인데 어떤 방법으로 해야하는지 궁금합니다 또 아내 명의로 할겨우 세금은 어느정도 나올지 알수 있을까요?,"안녕하세요. 문용현 세무사입니다.배우자분에게 부동산을 이전하시려면 증여를 하시면 됩니다. 배우자로부터 증여받을 경우 10년간 6억까지는 납부할 증여세는 없습니다. 또한, 해당 주택의 증여 취득세는 시가의 4%입니다.대략적인 절차는 증여계약서 작성 -> 관할 지자체에서 부동산 취득세 납부 및 등기이전 - > 등기이전일이 속하는 달의 말일로부터 3개월 이내에 증여세 신고입니다.도움이 되셨길 바랍니다. 감사합니다."
118,팁,업무용  오피스텔을   임차한  임차인 입니다.그런데오피스텔이 임대인이  직접  관리하시는게  아니고모든  권한을  위탁 업체에 위임했습니다.임대인(건물주)과  위탁업체가  계약한  내용은위탁업체가  건물주에게  년 00 만원을  지급하고위탁업체는 임차시 보증금을 최대 상한선 00 만원을 넘을수  없다.등등  세부적으로  명시되있더라구요그러다보니  제가 계약할때는  전대 계약이 되었습니다임대인ㅡ 위탁업체임차인ㅡ 저궁금한건보통 전대차 계약의 경우만약  위탁업체가  부실로  인해  계약 만기시보증금을  반환하지 못할시  집주인에게 청구를  못하는걸로  알고는  있지만모든 계약 권한까지 위임한 경우다보니저는 임대인에게 보증금을  청구할수  있을까요?,"안녕하세요. 김진우 변호사입니다.질문주신 사항에 대해 아래와 같이 답변드리오니 문제해결에 참고하시기 바랍니다.질문주신 상황과 유사하게 관리업체가 중간에 개입해있는 경우에 대하여 최근 하급심 법원들은 관리업체가 임대인을 대리하여 계약을 체결한 이상에는 임대인에게 임차보증금을 반환할 의무가 있다는 판단을 하고 있습니다. 구체적으로 검토는 요하겠으나, 일응 질문주신 경우에도 임대인에게 보증금반환을 구할 수 있다고 보는 것이 타당하겠습니다.이상 답변드립니다. 답변이 도움이 되셨다면 '추천' 부탁드립니다."
119,팁,아파트를 구입해보려고 여기저기 다녀보고 있는데 어느 지역의 부동산을 들어가서 상담하는중에  부동산아줌마가 이지역의 거래량이 급증을 했기 때문에 가격이 계속 올라가고 있으니 빨리 선택하라고 하는데 거래량이 많은 것과 가격과는 어떤 상관관계가 있는건지 궁금합니다.,안녕하세요. 홍성택 공인중개사입니다.거래량이 많다는 것은 그만큼 수요가 증가하는 것이고 공급이 제한되어 있는 부동산시장의 경우 수요공급의법칙에 의해 가격은 올라가는것이 일반적입니다. 그렇다고 100%는 아니고요.도움되셨다면 추천!!!!!!!부탁드립니다.
120,팁,아파트 2채를 보유중인데 10년넘게 보유했고 2채다 실거주기간(2년)채운 상태입니다. 올해 아파트 하나를 매도예정이고 나머지 아파트 한채도 시일 이내에 매도를 하고싶습니다.여기서 궁금한게 2채중 한채를 매도이후에  나머지 1채 상태에서 다시 실거주기간 2년을 채워야 비과세를받을수 있나요? 전에 2년 실거주를 하긴 했지만 법이 개정되서 2주택에서 1주택자 된 이후에 새로이2년을 거주해야 비과세 받는다고 들어서요. 답변주시면 감사하겠습니다.,안녕하세요. 문용현 세무사입니다.아닙니다.오히려 윤석열 정부 들어와서 잔여주택의 보유기간 및 거주기간 재기산 제도는 폐지되었습니다. 따라서 마지막에 양도하는 주택은 1주택인 상태에서 바로 양도하셔도 1세대 1주택 양도세 비과세 가능합니다.도움이 되셨길 바랍니다. 감사합니다.
121,팁,부동산 계약시 애완동물 금지를 특약으로 적었습니다.만액 세입자가 임대인 양해없이 애완동물을 집안에서 키울시임차인 특약이행 거부시 임대인은 계약해지가 가능한가요?,안녕하세요. 홍성택 공인중개사입니다.특약에 임차인이 애완동물을 키울 시 퇴거한다라는 특약을 적었다면 계약해지도 가능할 것으로 봅니다.도움되셨다면 추천 부탁드립니다.
122,팁,아파트 전세 계약하는데 복동산 복비에 부가세가 따로 십프로 붙이는데원래 복비에도 부가세가 따로 계산되는게 맞는건가요?전엔 부가세가 안붙은거 같은데 법이 바뀐건가요?,"안녕하세요. 유창효 공인중개사입니다.원칙상 질문자님이 맞긴하나 판례에 따라 부가세를 별도로 청구하여 중개보수의 합이 법정수수료를 초과하였을 때 이를 금품초과수수로 보지 않는다는 내용이 있고 이에 따라 법으로정해진 중개보수율에 따른 중개보수는 부가세가 별도로 발생됩니다. 개업공인중개사가 일반과세자라면 10%, 간이과세자라면 4% 부가세가 붙습니다."
